,Order Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Profit_Range
1623,31-08-20,Standard Class,JF-15490,Consumer,United States,Tempe,Arizona,West,Office Supplies,Storage,10.744,1,0.2,0.8058,Low_Profit
1624,31-08-20,Standard Class,JF-15490,Consumer,United States,Tempe,Arizona,West,Office Supplies,Fasteners,8.376,3,0.2,2.7222,Low_Profit
1625,31-08-20,Second Class,RL-19615,Consumer,United States,Fayetteville,North Carolina,South,Office Supplies,Paper,229.544,7,0.2,83.2097,Medium_profit
1627,31-08-20,Standard Class,AW-10930,Home Office,United States,San Francisco,California,West,Office Supplies,Binders,6.672,3,0.2,2.1684,Low_Profit
1631,31-08-20,Second Class,BW-11110,Corporate,United States,Spokane,Washington,West,Office Supplies,Storage,149.73,7,0.0,43.4217,Medium_profit
1632,31-08-20,Standard Class,MG-17890,Home Office,United States,Salem,Oregon,West,Office Supplies,Supplies,6.208,2,0.2,0.6984,Low_Profit
1633,31-08-20,Standard Class,MS-17770,Consumer,United States,San Francisco,California,West,Office Supplies,Storage,193.95,3,0.0,9.6975,Low_Profit
1634,01-09-20,Second Class,BN-11515,Consumer,United States,New York City,New York,East,Furniture,Furnishings,114.9,5,0.0,39.066,Medium_profit
1635,01-09-20,Standard Class,SS-20875,Consumer,United States,Redmond,Washington,West,Technology,Accessories,19.99,1,0.0,6.7966,Low_Profit
1636,01-09-20,Standard Class,SS-20875,Consumer,United States,Redmond,Washington,West,Office Supplies,Binders,22.92,5,0.2,8.022,Low_Profit
1637,01-09-20,Standard Class,CK-12325,Home Office,United States,Seattle,Washington,West,Office Supplies,Art,7.58,1,0.0,2.9562,Low_Profit
1640,01-09-20,Same Day,RW-19540,Corporate,United States,Seattle,Washington,West,Furniture,Tables,283.56,4,0.0,45.3696,Medium_profit
1641,02-09-20,Standard Class,Dl-13600,Corporate,United States,Cleveland,Ohio,East,Furniture,Furnishings,15.072,3,0.2,4.1448,Low_Profit
1645,02-09-20,Standard Class,RK-19300,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,12.192,3,0.2,4.1148,Low_Profit
1646,02-09-20,Standard Class,PF-19225,Consumer,United States,San Francisco,California,West,Office Supplies,Art,6.57,3,0.0,1.7739,Low_Profit
1647,02-09-20,Standard Class,AC-10615,Corporate,United States,New York City,New York,East,Office Supplies,Art,23.1,2,0.0,6.468,Low_Profit
1648,02-09-20,Standard Class,AC-10615,Corporate,United States,New York City,New York,East,Furniture,Furnishings,11.54,2,0.0,3.462,Low_Profit
1649,02-09-20,Standard Class,AC-10615,Corporate,United States,New York City,New York,East,Furniture,Tables,254.526,1,0.4,93.3262,Medium_profit
1650,02-09-20,Standard Class,AC-10615,Corporate,United States,New York City,New York,East,Office Supplies,Appliances,12.98,1,0.0,3.7642,Low_Profit
1651,02-09-20,Standard Class,AC-10615,Corporate,United States,New York City,New York,East,Office Supplies,Binders,26.432,8,0.2,8.9208,Low_Profit
1652,02-09-20,Standard Class,AC-10615,Corporate,United States,New York City,New York,East,Technology,Phones,197.97,3,0.0,57.4113,Medium_profit
1653,02-09-20,Standard Class,AC-10615,Corporate,United States,New York City,New York,East,Office Supplies,Labels,18.9,6,0.0,9.072,Low_Profit
1655,02-09-20,Standard Class,AC-10615,Corporate,United States,New York City,New York,East,Office Supplies,Art,4.92,3,0.0,2.214,Low_Profit
1656,02-09-20,Standard Class,AC-10615,Corporate,United States,New York City,New York,East,Technology,Accessories,238.0,2,0.0,38.08,Medium_profit
1657,02-09-20,Standard Class,AC-10615,Corporate,United States,New York City,New York,East,Technology,Accessories,167.97,3,0.0,40.3128,Medium_profit
1658,02-09-20,Standard Class,AC-10615,Corporate,United States,New York City,New York,East,Office Supplies,Paper,17.12,4,0.0,7.704,Low_Profit
1659,02-09-20,Standard Class,AW-10840,Consumer,United States,Bakersfield,California,West,Office Supplies,Art,9.4,5,0.0,2.726,Low_Profit
1660,02-09-20,Standard Class,AW-10840,Consumer,United States,Bakersfield,California,West,Office Supplies,Labels,74.0,5,0.0,37.0,Medium_profit
1661,02-09-20,Standard Class,AW-10840,Consumer,United States,Bakersfield,California,West,Technology,Phones,201.584,2,0.2,12.599,Low_Profit
1662,02-09-20,Second Class,TB-21055,Consumer,United States,Meriden,Connecticut,East,Office Supplies,Storage,10.9,1,0.0,2.834,Low_Profit
1663,02-09-20,Second Class,TB-21055,Consumer,United States,Meriden,Connecticut,East,Office Supplies,Paper,79.92,4,0.0,37.5624,Medium_profit
1664,02-09-20,Second Class,TB-21055,Consumer,United States,Meriden,Connecticut,East,Office Supplies,Paper,146.82,3,0.0,73.41,Medium_profit
1665,02-09-20,Standard Class,JS-15595,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Fasteners,16.0,4,0.2,5.6,Low_Profit
1666,02-09-20,Standard Class,JS-15595,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Appliances,5.588,2,0.8,15.0876,Low_Profit
1667,02-09-20,Standard Class,JS-15595,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Storage,235.92,5,0.2,44.235,Medium_profit
1668,02-09-20,Standard Class,MC-18100,Consumer,United States,Chicago,Illinois,Central,Technology,Accessories,40.68,3,0.2,7.119,Low_Profit
1669,02-09-20,Standard Class,JL-15235,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,18.72,5,0.2,6.552,Low_Profit
1670,02-09-20,Standard Class,JL-15235,Consumer,United States,Los Angeles,California,West,Furniture,Tables,236.528,2,0.2,2.9566,Low_Profit
1671,02-09-20,Same Day,SU-20665,Home Office,United States,Seattle,Washington,West,Furniture,Chairs,215.976,3,0.2,2.6997,Low_Profit
1673,02-09-20,Second Class,LW-17215,Consumer,United States,Fort Collins,Colorado,West,Office Supplies,Labels,11.696,2,0.2,3.9474,Low_Profit
1674,02-09-20,Second Class,MH-17290,Home Office,United States,Los Angeles,California,West,Office Supplies,Appliances,43.1,5,0.0,11.206,Low_Profit
1676,02-09-20,Second Class,MH-17290,Home Office,United States,Los Angeles,California,West,Office Supplies,Binders,147.92,5,0.2,46.225,Medium_profit
1677,03-09-20,Second Class,EP-13915,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,42.616,7,0.8,68.1856,Medium_profit
1678,03-09-20,Standard Class,AP-10915,Consumer,United States,Palm Coast,Florida,South,Office Supplies,Envelopes,24.448,4,0.2,8.8624,Low_Profit
1679,03-09-20,Standard Class,AG-10300,Corporate,United States,San Francisco,California,West,Office Supplies,Art,5.96,2,0.0,1.6688,Low_Profit
1680,03-09-20,Standard Class,SC-20050,Home Office,United States,La Mesa,California,West,Office Supplies,Binders,82.56,5,0.2,28.896,Low_Profit
1681,03-09-20,Standard Class,SC-20050,Home Office,United States,La Mesa,California,West,Technology,Accessories,284.97,3,0.0,85.491,Medium_profit
1683,03-09-20,Second Class,KB-16405,Home Office,United States,New York City,New York,East,Furniture,Chairs,90.801,1,0.1,14.1246,Low_Profit
1684,03-09-20,Second Class,KB-16405,Home Office,United States,New York City,New York,East,Furniture,Chairs,181.764,2,0.1,8.0784,Low_Profit
1685,03-09-20,Second Class,KB-16405,Home Office,United States,New York City,New York,East,Office Supplies,Art,5.56,2,0.0,2.224,Low_Profit
1686,03-09-20,Second Class,JK-15730,Consumer,United States,Concord,California,West,Furniture,Bookcases,239.666,2,0.15,14.098,Low_Profit
1687,03-09-20,Standard Class,AG-10900,Consumer,United States,Dallas,Texas,Central,Furniture,Furnishings,108.4,5,0.6,105.69,Medium_profit
1688,03-09-20,Standard Class,MY-18295,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Paper,8.904,3,0.2,3.339,Low_Profit
1689,03-09-20,Standard Class,MY-18295,Corporate,United States,Chicago,Illinois,Central,Technology,Accessories,100.8,2,0.2,21.42,Low_Profit
1690,04-09-20,Standard Class,JD-15790,Consumer,United States,Coppell,Texas,Central,Office Supplies,Art,10.192,7,0.2,3.185,Low_Profit
1691,04-09-20,Standard Class,JD-15790,Consumer,United States,Coppell,Texas,Central,Office Supplies,Storage,16.784,1,0.2,0.2098,Low_Profit
1692,04-09-20,Standard Class,JD-15790,Consumer,United States,Coppell,Texas,Central,Office Supplies,Art,13.12,5,0.2,3.772,Low_Profit
1693,04-09-20,Standard Class,AB-10150,Consumer,United States,Long Beach,New York,East,Technology,Accessories,91.96,4,0.0,39.5428,Medium_profit
1695,04-09-20,First Class,KB-16405,Home Office,United States,Apple Valley,California,West,Office Supplies,Paper,12.96,2,0.0,6.2208,Low_Profit
1696,04-09-20,First Class,KB-16405,Home Office,United States,Apple Valley,California,West,Technology,Phones,43.176,3,0.2,15.1116,Low_Profit
1698,04-09-20,First Class,HW-14935,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Paper,17.76,3,0.2,5.55,Low_Profit
1699,04-09-20,First Class,HW-14935,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Art,6.912,3,0.2,0.864,Low_Profit
1700,04-09-20,Second Class,MD-17350,Consumer,United States,Akron,Ohio,East,Office Supplies,Art,8.256,4,0.2,0.6192,Low_Profit
1701,04-09-20,Second Class,MD-17350,Consumer,United States,Akron,Ohio,East,Office Supplies,Binders,25.56,5,0.7,20.448,Low_Profit
1702,04-09-20,Second Class,MD-17350,Consumer,United States,Akron,Ohio,East,Office Supplies,Binders,4.368,2,0.7,3.0576,Low_Profit
1703,04-09-20,Second Class,MD-17350,Consumer,United States,Akron,Ohio,East,Office Supplies,Paper,11.52,4,0.2,3.744,Low_Profit
1705,04-09-20,Standard Class,RA-19285,Consumer,United States,Los Angeles,California,West,Technology,Phones,5.56,1,0.2,1.7375,Low_Profit
1706,04-09-20,Standard Class,RA-19285,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,217.85,5,0.0,65.355,Medium_profit
1707,04-09-20,Standard Class,MM-17920,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,19.04,4,0.2,1.428,Low_Profit
1708,04-09-20,Standard Class,TH-21235,Corporate,United States,Los Angeles,California,West,Office Supplies,Storage,54.32,4,0.0,0.5432,Low_Profit
1709,04-09-20,Second Class,PK-19075,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,13.344,6,0.2,4.3368,Low_Profit
1711,04-09-20,Second Class,VM-21835,Consumer,United States,Nashua,New Hampshire,East,Office Supplies,Fasteners,14.82,6,0.0,6.9654,Low_Profit
1713,04-09-20,Standard Class,DO-13645,Consumer,United States,Boynton Beach,Florida,South,Furniture,Chairs,97.184,2,0.2,6.074,Low_Profit
1714,04-09-20,Standard Class,DO-13645,Consumer,United States,Boynton Beach,Florida,South,Office Supplies,Paper,10.368,2,0.2,3.6288,Low_Profit
1715,04-09-20,Second Class,JK-16120,Home Office,United States,Garland,Texas,Central,Office Supplies,Art,30.384,1,0.2,3.798,Low_Profit
1716,04-09-20,Standard Class,CV-12805,Corporate,United States,Oakland,California,West,Office Supplies,Binders,11.808,3,0.2,4.1328,Low_Profit
1717,04-09-20,First Class,AS-10045,Corporate,United States,Redmond,Oregon,West,Office Supplies,Binders,88.074,7,0.7,58.716,Medium_profit
1718,05-09-20,First Class,CS-12400,Home Office,United States,Seattle,Washington,West,Office Supplies,Art,2.78,1,0.0,0.7228,Low_Profit
1719,05-09-20,Standard Class,MG-17875,Home Office,United States,Fort Lauderdale,Florida,South,Office Supplies,Storage,147.184,2,0.2,29.4368,Low_Profit
1720,05-09-20,Standard Class,LP-17095,Consumer,United States,Knoxville,Tennessee,South,Technology,Accessories,89.568,4,0.2,1.1196,Low_Profit
1721,05-09-20,Standard Class,LP-17095,Consumer,United States,Knoxville,Tennessee,South,Office Supplies,Art,71.96,5,0.2,7.196,Low_Profit
1722,05-09-20,Standard Class,LP-17095,Consumer,United States,Knoxville,Tennessee,South,Office Supplies,Paper,15.552,3,0.2,5.4432,Low_Profit
1723,07-09-20,Standard Class,JC-15340,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,47.94,3,0.0,2.397,Low_Profit
1724,07-09-20,Standard Class,RD-19900,Consumer,United States,Portland,Oregon,West,Office Supplies,Storage,37.68,3,0.2,2.355,Low_Profit
1725,07-09-20,Standard Class,RD-19900,Consumer,United States,Portland,Oregon,West,Technology,Accessories,279.944,7,0.2,80.4839,Medium_profit
1727,07-09-20,Standard Class,NF-18595,Home Office,United States,Chicago,Illinois,Central,Office Supplies,Paper,73.008,9,0.2,26.4654,Low_Profit
1729,07-09-20,First Class,Dp-13240,Home Office,United States,Phoenix,Arizona,West,Office Supplies,Binders,7.857,3,0.7,6.0237,Low_Profit
1730,07-09-20,Standard Class,CB-12025,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Labels,29.24,5,0.2,9.8685,Low_Profit
1731,07-09-20,Standard Class,CB-12025,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,15.552,3,0.2,5.4432,Low_Profit
1732,07-09-20,Standard Class,CB-12025,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,4.896,3,0.2,1.6524,Low_Profit
1733,07-09-20,Standard Class,AG-10675,Consumer,United States,Milwaukee,Wisconsin,Central,Technology,Accessories,13.48,1,0.0,1.8872,Low_Profit
1734,07-09-20,First Class,JM-16195,Consumer,United States,Draper,Utah,West,Furniture,Furnishings,25.16,2,0.0,10.5672,Low_Profit
1735,07-09-20,First Class,JM-16195,Consumer,United States,Draper,Utah,West,Technology,Phones,126.56,4,0.2,47.46,Medium_profit
1736,07-09-20,Standard Class,AG-10390,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,19.76,4,0.0,8.2992,Low_Profit
1737,07-09-20,Same Day,TG-21640,Consumer,United States,Saint Charles,Missouri,Central,Technology,Accessories,113.52,4,0.0,46.5432,Medium_profit
1738,07-09-20,Same Day,TG-21640,Consumer,United States,Saint Charles,Missouri,Central,Furniture,Furnishings,135.3,5,0.0,37.884,Medium_profit
1739,07-09-20,Standard Class,JA-15970,Consumer,United States,Modesto,California,West,Furniture,Chairs,161.568,2,0.2,28.2744,Low_Profit
1740,07-09-20,Standard Class,DM-12955,Corporate,United States,Nashville,Tennessee,South,Office Supplies,Appliances,81.568,2,0.2,7.1372,Low_Profit
1741,07-09-20,First Class,PF-19225,Consumer,United States,Edmonds,Washington,West,Furniture,Furnishings,80.96,4,0.0,34.8128,Medium_profit
1743,07-09-20,First Class,PF-19225,Consumer,United States,Edmonds,Washington,West,Office Supplies,Art,25.98,1,0.0,7.2744,Low_Profit
1744,07-09-20,First Class,AA-10375,Consumer,United States,Providence,Rhode Island,East,Office Supplies,Paper,16.9,5,0.0,7.774,Low_Profit
1745,07-09-20,First Class,AA-10375,Consumer,United States,Providence,Rhode Island,East,Office Supplies,Paper,39.96,2,0.0,18.7812,Low_Profit
1747,08-09-20,Standard Class,EB-14110,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Phones,258.528,2,0.4,47.3968,Medium_profit
1748,08-09-20,Standard Class,DB-13555,Corporate,United States,Dublin,Ohio,East,Technology,Accessories,9.096,1,0.2,1.7055,Low_Profit
1749,08-09-20,Second Class,RS-19765,Corporate,United States,Marion,Ohio,East,Technology,Accessories,116.832,4,0.2,33.5892,Medium_profit
1750,08-09-20,Second Class,AR-10345,Corporate,United States,Houston,Texas,Central,Technology,Accessories,85.2,6,0.2,20.235,Low_Profit
1751,08-09-20,First Class,BF-11020,Corporate,United States,Arlington,Texas,Central,Office Supplies,Binders,42.616,7,0.8,68.1856,Medium_profit
1753,08-09-20,First Class,BF-11020,Corporate,United States,Arlington,Texas,Central,Office Supplies,Fasteners,45.92,5,0.2,15.498,Low_Profit
1754,08-09-20,First Class,BF-11020,Corporate,United States,Arlington,Texas,Central,Furniture,Furnishings,21.184,2,0.6,11.6512,Low_Profit
1755,08-09-20,First Class,BF-11020,Corporate,United States,Arlington,Texas,Central,Office Supplies,Paper,20.736,4,0.2,7.2576,Low_Profit
1756,08-09-20,First Class,BF-11020,Corporate,United States,Arlington,Texas,Central,Furniture,Chairs,213.43,5,0.3,39.637,Medium_profit
1757,08-09-20,First Class,FC-14245,Home Office,United States,Hialeah,Florida,South,Office Supplies,Storage,61.68,5,0.2,5.397,Low_Profit
1758,08-09-20,First Class,FC-14245,Home Office,United States,Hialeah,Florida,South,Technology,Phones,158.376,3,0.2,13.8579,Low_Profit
1759,08-09-20,Second Class,EM-14095,Corporate,United States,New York City,New York,East,Office Supplies,Storage,65.12,4,0.0,16.9312,Low_Profit
1760,09-09-20,Standard Class,SP-20620,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,141.372,2,0.3,48.4704,Medium_profit
1761,09-09-20,Standard Class,SP-20620,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,3.036,2,0.7,2.3276,Low_Profit
1762,09-09-20,Standard Class,SP-20620,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,4.503,1,0.7,3.6024,Low_Profit
1763,09-09-20,Standard Class,SP-20620,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,4.672,1,0.2,1.5768,Low_Profit
1764,09-09-20,Standard Class,SP-20620,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,95.88,3,0.2,28.764,Low_Profit
1765,09-09-20,Standard Class,SP-20620,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,17.024,2,0.2,1.7024,Low_Profit
1766,09-09-20,Standard Class,SP-20620,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,258.696,3,0.2,64.674,Medium_profit
1769,09-09-20,Standard Class,SB-20290,Corporate,United States,Florence,South Carolina,South,Office Supplies,Storage,56.45,5,0.0,14.677,Low_Profit
1770,09-09-20,Standard Class,SO-20335,Consumer,United States,Columbia,Tennessee,South,Office Supplies,Supplies,8.832,3,0.2,1.9872,Low_Profit
1771,09-09-20,Standard Class,SO-20335,Consumer,United States,Columbia,Tennessee,South,Office Supplies,Paper,177.536,4,0.2,62.1376,Medium_profit
1772,09-09-20,Standard Class,SO-20335,Consumer,United States,Columbia,Tennessee,South,Office Supplies,Storage,258.48,2,0.2,3.231,Low_Profit
1773,09-09-20,Standard Class,SO-20335,Consumer,United States,Columbia,Tennessee,South,Furniture,Furnishings,14.136,3,0.2,4.2408,Low_Profit
1774,09-09-20,Standard Class,JB-16000,Consumer,United States,Roseville,Michigan,Central,Office Supplies,Envelopes,17.48,2,0.0,8.2156,Low_Profit
1775,09-09-20,Standard Class,AI-10855,Consumer,United States,Glendale,Arizona,West,Office Supplies,Paper,6.368,2,0.2,2.388,Low_Profit
1776,09-09-20,Second Class,LC-17050,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,6.56,2,0.0,1.9024,Low_Profit
1777,09-09-20,Second Class,LC-17050,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,243.92,5,0.2,15.245,Low_Profit
1778,09-09-20,Second Class,LC-17050,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,47.52,9,0.0,22.8096,Low_Profit
